,time,open,high,low,close,volume
51,2023-01-05 15:32:00,310.3100,310.4150,310.0800,310.2400,10761
52,2023-01-05 15:31:00,310.4100,310.4200,310.2400,310.2640,17605
53,2023-01-05 15:30:00,310.5000,310.6800,310.3900,310.4300,18664
54,2023-01-05 15:29:00,310.4500,310.6000,310.4100,310.4800,8797
55,2023-01-05 15:28:00,310.2000,310.4499,310.2000,310.4499,10802
56,2023-01-05 15:27:00,310.1400,310.1600,309.9200,310.1000,20866
57,2023-01-05 15:26:00,310.3400,310.3400,310.0700,310.1400,8598
58,2023-01-05 15:25:00,310.5000,310.6000,310.2501,310.2501,8621
59,2023-01-05 15:24:00,310.4900,310.7200,310.4100,310.5800,7097
60,2023-01-05 15:23:00,310.4050,310.4700,310.2400,310.4700,9751
61,2023-01-05 15:22:00,310.3400,310.7200,310.1850,310.4700,12808
62,2023-01-05 15:21:00,310.3785,310.4600,310.1750,310.3000,18772
63,2023-01-05 15:20:00,310.5800,310.6900,310.3700,310.3800,14851
64,2023-01-05 15:19:00,310.8700,310.9000,310.5901,310.6000,10724
65,2023-01-05 15:18:00,310.9400,311.0250,310.7175,310.9400,11364
66,2023-01-05 15:17:00,311.1300,311.2000,310.8700,310.8700,11944
67,2023-01-05 15:16:00,311.0600,311.2800,311.0600,311.1825,8047
68,2023-01-05 15:15:00,310.7746,311.0800,310.7500,311.0000,9076
69,2023-01-05 15:14:00,311.0600,311.0600,310.7225,310.7730,5634
70,2023-01-05 15:13:00,311.0300,311.1900,310.9050,311.0200,15232
71,2023-01-05 15:12:00,310.4700,311.0999,310.4500,310.9750,12458
72,2023-01-05 15:11:00,310.4750,310.5500,310.3200,310.5500,12447
73,2023-01-05 15:10:00,310.6999,310.7178,310.3601,310.4695,12500
74,2023-01-05 15:09:00,310.7250,310.8600,310.6200,310.6200,9034
75,2023-01-05 15:08:00,311.0450,311.0700,310.7000,310.7000,25774
76,2023-01-05 15:07:00,310.8100,311.1000,310.8001,311.0450,14974
77,2023-01-05 15:06:00,311.4300,311.4300,310.8100,310.8900,22196
78,2023-01-05 15:05:00,311.3900,311.6700,311.3900,311.4750,13108
79,2023-01-05 15:04:00,311.3200,311.4800,311.2500,311.4600,7546
80,2023-01-05 15:03:00,311.4350,311.5200,311.2200,311.3650,11042
81,2023-01-05 15:02:00,311.3800,311.5400,311.3480,311.4500,7202
82,2023-01-05 15:01:00,311.4900,311.4900,311.1400,311.4000,18623
83,2023-01-05 15:00:00,311.5600,311.6900,311.5300,311.5350,9425
84,2023-01-05 14:59:00,311.7450,311.7450,311.4200,311.6000,8946
85,2023-01-05 14:58:00,311.8700,311.8799,311.7000,311.7400,6999
86,2023-01-05 14:57:00,312.2600,312.2600,311.7810,311.8360,14825
87,2023-01-05 14:56:00,312.5000,312.6200,312.2700,312.2730,5881
88,2023-01-05 14:55:00,312.5000,312.6400,312.4610,312.5134,7673
89,2023-01-05 14:54:00,312.4150,312.5600,312.3900,312.5200,3818
90,2023-01-05 14:53:00,312.6850,312.6850,312.2700,312.3700,15765
91,2023-01-05 14:52:00,312.6500,312.7900,312.6124,312.6450,6214
92,2023-01-05 14:51:00,312.7600,312.8150,312.6189,312.6501,6901
93,2023-01-05 14:50:00,312.7400,313.2000,312.7400,312.8350,16677
94,2023-01-05 14:49:00,312.8799,313.0400,312.6725,312.7400,23650
95,2023-01-05 14:48:00,312.9900,312.9900,312.8000,312.8000,10377
96,2023-01-05 14:47:00,312.9150,312.9900,312.8200,312.9900,13736
97,2023-01-05 14:46:00,312.3088,312.9700,312.2408,312.9045,25261
98,2023-01-05 14:45:00,312.2600,312.3399,312.1200,312.2725,6131
99,2023-01-05 14:44:00,312.0400,312.1614,311.9100,312.1614,6982
100,2023-01-05 14:43:00,312.3000,312.3800,312.0399,312.0400,14614
