,time,open,high,low,close,volume
1,2023-01-06 20:00:00,86.0700,86.1800,86.0700,86.1800,1159
2,2023-01-06 19:59:00,86.0700,86.3400,86.0600,86.0700,5374
3,2023-01-06 19:58:00,86.0600,86.0600,86.0600,86.0600,387
4,2023-01-06 19:57:00,86.0700,86.0800,86.0600,86.0700,1444
5,2023-01-06 19:56:00,86.0500,86.0600,86.0500,86.0600,3091
6,2023-01-06 19:55:00,86.0500,86.0600,86.0500,86.0600,1736
7,2023-01-06 19:54:00,86.0500,86.0600,86.0200,86.0500,2971
8,2023-01-06 19:53:00,86.0500,86.0500,86.0500,86.0500,132
9,2023-01-06 19:52:00,86.0800,86.0800,86.0700,86.0700,388
10,2023-01-06 19:51:00,86.0900,86.0900,86.0900,86.0900,249
11,2023-01-06 19:50:00,86.0900,86.0900,86.0900,86.0900,343
12,2023-01-06 19:49:00,86.0300,86.0300,86.0300,86.0300,608
13,2023-01-06 19:48:00,86.0800,86.0800,86.0800,86.0800,1126
14,2023-01-06 19:47:00,86.0500,86.0700,86.0100,86.0600,8799
15,2023-01-06 19:45:00,86.0400,86.0500,86.0200,86.0500,536
16,2023-01-06 19:44:00,86.0200,86.0400,86.0200,86.0200,840
17,2023-01-06 19:43:00,86.0400,86.0400,86.0200,86.0200,443
18,2023-01-06 19:42:00,86.0700,86.0700,86.0700,86.0700,169
19,2023-01-06 19:40:00,86.0300,86.0300,86.0300,86.0300,273
20,2023-01-06 19:38:00,86.0500,86.0500,86.0500,86.0500,409
21,2023-01-06 19:37:00,86.0500,86.0700,86.0500,86.0700,586
22,2023-01-06 19:34:00,86.0800,86.0800,86.0800,86.0800,321
23,2023-01-06 19:32:00,86.0800,86.0900,86.0100,86.0900,1713
24,2023-01-06 19:31:00,86.0600,86.0600,86.0600,86.0600,646
25,2023-01-06 19:30:00,86.0600,86.0700,86.0600,86.0700,308
26,2023-01-06 19:29:00,86.0600,86.0600,86.0600,86.0600,542
27,2023-01-06 19:28:00,86.0100,86.0100,86.0100,86.0100,162
28,2023-01-06 19:27:00,86.0200,86.0200,86.0100,86.0100,648
29,2023-01-06 19:26:00,86.0200,86.0800,86.0200,86.0800,964
30,2023-01-06 19:25:00,86.0200,86.0200,86.0200,86.0200,404
31,2023-01-06 19:24:00,86.0400,86.0400,86.0300,86.0300,1689
32,2023-01-06 19:22:00,86.0500,86.0500,86.0500,86.0500,312
33,2023-01-06 19:21:00,86.0800,86.0800,86.0800,86.0800,215
34,2023-01-06 19:20:00,86.0500,86.0800,86.0500,86.0800,1743
35,2023-01-06 19:19:00,86.0600,86.0600,86.0600,86.0600,1242
36,2023-01-06 19:18:00,86.0801,86.0801,86.0801,86.0801,566
37,2023-01-06 19:17:00,86.0800,86.0800,86.0800,86.0800,215
38,2023-01-06 19:16:00,86.0800,86.0800,86.0800,86.0800,1417
39,2023-01-06 19:15:00,86.0999,86.1000,86.0800,86.1000,1067
40,2023-01-06 19:13:00,86.0800,86.0900,86.0800,86.0800,1193
41,2023-01-06 19:12:00,86.0800,86.0900,86.0800,86.0800,2783
42,2023-01-06 19:10:00,86.0900,86.0900,86.0900,86.0900,149
43,2023-01-06 19:09:00,86.0800,86.0800,86.0800,86.0800,266
44,2023-01-06 19:08:00,86.1100,86.1100,86.1100,86.1100,2730
45,2023-01-06 19:07:00,86.0800,86.0800,86.0800,86.0800,666
46,2023-01-06 19:06:00,86.1000,86.1000,86.0900,86.0900,1329
47,2023-01-06 19:05:00,86.1000,86.1000,86.1000,86.1000,217
48,2023-01-06 19:04:00,86.1000,86.1000,86.1000,86.1000,163
49,2023-01-06 19:03:00,86.1000,86.1000,86.0900,86.0900,831
50,2023-01-06 19:02:00,86.1000,86.1000,86.1000,86.1000,504
51,2023-01-06 19:01:00,86.0900,86.0900,86.0900,86.0900,320
52,2023-01-06 18:59:00,86.0900,86.0900,86.0900,86.0900,419
53,2023-01-06 18:57:00,86.1000,86.1000,86.0900,86.0900,2089
54,2023-01-06 18:56:00,86.1000,86.1000,86.1000,86.1000,589
55,2023-01-06 18:55:00,86.1000,86.1100,86.1000,86.1000,1672
56,2023-01-06 18:53:00,86.1000,86.1000,86.1000,86.1000,166
57,2023-01-06 18:52:00,86.1100,86.1100,86.1000,86.1000,1305
58,2023-01-06 18:51:00,86.1100,86.1100,86.1100,86.1100,195
59,2023-01-06 18:50:00,86.1300,86.1300,86.1300,86.1300,1143
60,2023-01-06 18:47:00,86.1300,86.1400,86.1300,86.1400,1108
61,2023-01-06 18:46:00,86.1000,86.1000,86.1000,86.1000,357
62,2023-01-06 18:44:00,86.1000,86.1800,86.1000,86.1800,758
63,2023-01-06 18:42:00,86.1800,86.1800,86.1800,86.1800,154
64,2023-01-06 18:41:00,86.1500,86.1500,86.1300,86.1500,1929
65,2023-01-06 18:40:00,86.1200,86.1200,86.1200,86.1200,506
66,2023-01-06 18:39:00,86.0800,86.0800,86.0800,86.0800,546
67,2023-01-06 18:37:00,86.1000,86.1000,86.0800,86.0800,844
68,2023-01-06 18:36:00,86.1000,86.1000,86.1000,86.1000,1079
69,2023-01-06 18:35:00,86.0999,86.0999,86.0999,86.0999,995
70,2023-01-06 18:33:00,86.0800,86.0800,86.0800,86.0800,209
71,2023-01-06 18:32:00,86.0800,86.0800,86.0800,86.0800,237
72,2023-01-06 18:30:00,86.0600,86.0900,86.0600,86.0900,1183
73,2023-01-06 18:29:00,86.0800,86.0800,86.0800,86.0800,350
74,2023-01-06 18:28:00,86.0800,86.0800,86.0800,86.0800,136
75,2023-01-06 18:26:00,86.0800,86.0800,86.0800,86.0800,323
76,2023-01-06 18:24:00,86.0600,86.0600,86.0600,86.0600,541
77,2023-01-06 18:21:00,86.1100,86.1100,86.1100,86.1100,505
78,2023-01-06 18:16:00,86.1100,86.1100,86.1100,86.1100,185
79,2023-01-06 18:15:00,86.1000,86.1099,86.1000,86.1099,3453
80,2023-01-06 18:14:00,86.1300,86.1300,86.1000,86.1000,2036
81,2023-01-06 18:12:00,86.1399,86.1500,86.1300,86.1500,862
82,2023-01-06 18:11:00,86.1200,86.1200,86.1200,86.1200,139
83,2023-01-06 18:08:00,86.1600,86.1600,86.1200,86.1200,4327
84,2023-01-06 18:07:00,86.1000,86.1000,86.1000,86.1000,127
85,2023-01-06 18:06:00,86.1501,86.1501,86.1500,86.1500,3845
86,2023-01-06 18:05:00,86.1500,86.1500,86.1500,86.1500,1476
87,2023-01-06 18:04:00,86.0800,86.1200,86.0800,86.1000,3703
88,2023-01-06 18:03:00,86.0800,86.0800,86.0300,86.0800,1334
89,2023-01-06 18:02:00,86.1200,86.1800,86.0700,86.0799,18201
90,2023-01-06 18:01:00,86.0500,86.1000,86.0500,86.1000,2736
91,2023-01-06 18:00:00,86.1200,86.1300,86.0800,86.1000,13894
92,2023-01-06 17:59:00,86.0700,86.1200,86.0700,86.1200,18483
93,2023-01-06 17:57:00,86.0900,86.0900,86.0900,86.0900,17634
94,2023-01-06 17:56:00,86.0000,86.0800,86.0000,86.0800,3839
95,2023-01-06 17:55:00,86.0500,86.0500,86.0000,86.0000,337
96,2023-01-06 17:54:00,86.0000,86.0300,86.0000,86.0000,1920
97,2023-01-06 17:53:00,86.0000,86.0000,86.0000,86.0000,231
98,2023-01-06 17:52:00,86.0000,86.0500,86.0000,86.0500,657
99,2023-01-06 17:51:00,86.0000,86.0000,86.0000,86.0000,2742
100,2023-01-06 17:50:00,86.0000,86.0000,85.9900,85.9900,231
