,date,time_interval,open,high,low,close,volume
1,2022-10-07,20:00:00,133.11,133.26,133.1,133.11,16598
2,2022-10-07,19:00:00,133.12,133.3,133.1,133.23,10191
3,2022-10-07,18:00:00,133.16,133.3,133.06,133.15,22959
4,2022-10-07,17:00:00,133.45,133.6,133.1,133.18,547994
5,2022-10-07,16:00:00,133.12,133.66,132.56,133.45,5565808
6,2022-10-07,15:00:00,132.66,133.46,132.44,133.13,3923364
7,2022-10-07,14:00:00,134.6629,134.6629,132.55,132.6706,4714167
8,2022-10-07,13:00:00,134.955,135.27,134.03,134.6793,3318014
9,2022-10-07,12:00:00,135.94,136.15,134.41,134.92,3520973
10,2022-10-07,11:00:00,135.26,136.38,134.8301,135.945,4620563
11,2022-10-07,10:00:00,137.45,138.29,135.08,135.24,4180483
12,2022-10-07,09:00:00,139.35,140.12,136.66,137.48,351709
13,2022-10-07,08:00:00,139.45,140.0,139.3,139.53,56748
14,2022-10-07,07:00:00,138.77,139.96,138.7,139.75,24210
15,2022-10-07,06:00:00,138.47,138.5,138.47,138.5,452
16,2022-10-07,05:00:00,138.17,138.5,138.01,138.4,4029
17,2022-10-06,20:00:00,138.67,138.8,138.21,138.4,9008
18,2022-10-06,19:00:00,138.73,139.0,138.4,138.77,12142
19,2022-10-06,18:00:00,138.53,138.83,138.35,138.82,27128
20,2022-10-06,17:00:00,139.07,139.11,138.34,138.7,3696013
21,2022-10-06,16:00:00,139.66,139.85,138.8,139.09,5141077
22,2022-10-06,15:00:00,141.25,141.2678,139.37,139.69,3240439
23,2022-10-06,14:00:00,139.85,141.45,139.475,141.2417,3426162
24,2022-10-06,13:00:00,139.75,140.18,139.0,139.8301,3520020
25,2022-10-06,12:00:00,139.67,141.44,139.1101,139.795,6511329
26,2022-10-06,11:00:00,137.99,139.68,136.6,139.6437,5122636
27,2022-10-06,10:00:00,138.87,139.49,137.08,137.96,4258741
28,2022-10-06,09:00:00,137.997,139.4787,137.6146,138.9,89059
29,2022-10-06,08:00:00,137.62,138.3,137.62,138.1,17517
30,2022-10-06,07:00:00,137.55,137.9,137.2,137.8,14340
31,2022-10-06,06:00:00,138.25,138.25,137.8,137.8,3833
32,2022-10-06,05:00:00,139.67,139.67,138.3,138.31,12537
33,2022-10-05,20:00:00,139.36,139.99,139.35,139.98,28690
34,2022-10-05,19:00:00,138.8,139.4,138.51,139.4,16729
35,2022-10-05,18:00:00,138.8499,138.8499,138.7107,138.79,2748
36,2022-10-05,17:00:00,138.98,139.25,138.55,138.83,386083
37,2022-10-05,16:00:00,139.12,140.21,138.55,138.92,5438637
38,2022-10-05,15:00:00,137.89,139.13,137.67,139.1299,2889090
39,2022-10-05,14:00:00,136.69,138.295,136.6,137.88,3082858
40,2022-10-05,13:00:00,135.7,137.18,135.23,136.69,3162017
41,2022-10-05,12:00:00,135.03,135.88,134.807,135.68,2815840
42,2022-10-05,11:00:00,137.0,137.08,134.78,135.03,5092431
43,2022-10-05,10:00:00,138.79,139.02,136.3449,136.99,3786153
44,2022-10-05,09:00:00,139.3668,139.6,138.61,138.9,88980
45,2022-10-05,08:00:00,139.5,139.5,139.21,139.3,12533
46,2022-10-05,07:00:00,139.22,139.5,139.21,139.5,6434
47,2022-10-05,06:00:00,139.34,139.38,139.06,139.11,4493
48,2022-10-05,05:00:00,139.89,139.89,139.01,139.5,8263
49,2022-10-04,20:00:00,140.57,140.6,140.2,140.24,22097
50,2022-10-04,19:00:00,140.7,141.09,140.25,140.64,56281
51,2022-10-04,18:00:00,140.4,140.69,140.4,140.69,19051
52,2022-10-04,17:00:00,140.28,140.6,140.0,140.25,2883171
53,2022-10-04,16:00:00,140.58,140.74,139.51,140.36,5138255
54,2022-10-04,15:00:00,140.59,140.89,140.25,140.56,2384231
55,2022-10-04,14:00:00,140.885,140.91,139.41,140.57,2916846
56,2022-10-04,13:00:00,140.87,141.79,140.67,140.905,2732046
57,2022-10-04,12:00:00,141.91,141.97,140.31,140.8601,3651723
58,2022-10-04,11:00:00,140.6,142.3901,139.34,141.9112,7957647
59,2022-10-04,10:00:00,140.85,142.1333,139.84,140.57,4768391
60,2022-10-04,09:00:00,141.0,141.35,140.02,140.9,137848
