,date,time_interval,open,high,low,close,volume
1,2022-10-07,20:00:00,225.2,225.42,224.8,224.91,12915
2,2022-10-07,19:00:00,225.15,225.5,225.1,225.25,4906
3,2022-10-07,18:00:00,224.8309,225.69,224.82,225.25,15798
4,2022-10-07,17:00:00,224.75,225.19,224.3,225.1,284326
5,2022-10-07,16:00:00,226.63,227.65,224.28,224.76,2333928
6,2022-10-07,15:00:00,228.64,229.0199,225.72,226.63,1367181
7,2022-10-07,14:00:00,229.65,230.52,228.57,228.6,799721
8,2022-10-07,13:00:00,231.84,232.0,228.82,229.68,823823
9,2022-10-07,12:00:00,234.055,234.67,231.67,231.7755,802432
10,2022-10-07,11:00:00,231.6048,235.77,231.25,234.055,1407856
11,2022-10-07,10:00:00,236.54,237.33,231.08,231.69,1136618
12,2022-10-07,09:00:00,240.4072,241.49,234.5086,236.51,100294
13,2022-10-07,08:00:00,240.6,241.1,240.12,240.12,4029
14,2022-10-07,07:00:00,239.74,240.3,239.11,240.3,1648
15,2022-10-06,20:00:00,240.0,240.17,239.0,240.0,10182
16,2022-10-06,19:00:00,240.02,240.06,239.8,240.0,2942
17,2022-10-06,18:00:00,240.88,240.88,240.0,240.06,11289
18,2022-10-06,17:00:00,240.02,241.0,239.84,240.75,99879
19,2022-10-06,16:00:00,240.79,241.43,239.2,240.02,1439434
20,2022-10-06,15:00:00,242.96,244.28,240.45,240.87,1613544
21,2022-10-06,14:00:00,239.34,242.93,238.25,242.9048,1318789
22,2022-10-06,13:00:00,237.2483,239.69,236.69,239.28,740719
23,2022-10-06,12:00:00,238.885,239.59,237.02,237.2372,1076014
24,2022-10-06,11:00:00,238.8,239.4,233.9101,238.8284,1444654
25,2022-10-06,10:00:00,235.69,240.41,234.81,238.785,1166778
26,2022-10-06,09:00:00,235.5001,237.52,235.0,235.85,28939
27,2022-10-06,08:00:00,235.01,235.89,235.0,235.89,2521
28,2022-10-06,07:00:00,234.5,235.0,234.5,235.0,664
29,2022-10-06,05:00:00,237.71,237.71,235.12,235.12,836
30,2022-10-05,20:00:00,236.85,237.4,236.85,237.21,2354
31,2022-10-05,19:00:00,236.67,237.0,236.67,237.0,2975
32,2022-10-05,18:00:00,236.77,236.88,236.37,236.37,4231
33,2022-10-05,17:00:00,236.73,237.55,236.73,237.2,183152
34,2022-10-05,16:00:00,236.68,239.64,236.29,236.73,1969217
35,2022-10-05,15:00:00,233.455,236.6305,233.13,236.63,982084
36,2022-10-05,14:00:00,232.4381,234.52,232.34,233.45,1008735
37,2022-10-05,13:00:00,228.91,233.3725,228.59,232.55,1284390
38,2022-10-05,12:00:00,228.36,230.24,227.38,228.85,1552960
39,2022-10-05,11:00:00,237.1,237.1,227.531,228.33,2208021
40,2022-10-05,10:00:00,237.5052,241.59,236.34,237.18,1036233
41,2022-10-05,09:00:00,238.8786,238.8887,237.5045,237.5045,22755
42,2022-10-05,08:00:00,238.25,238.26,238.0,238.0,1907
43,2022-10-05,07:00:00,238.3,238.35,238.3,238.35,706
44,2022-10-05,06:00:00,237.73,237.73,237.52,237.52,295
