,time,open,high,low,close,volume
60,2023-01-05 16:24:00,127.1000,127.1300,127.1000,127.1300,728
61,2023-01-05 16:23:00,127.2000,127.2000,127.2000,127.2000,391
62,2023-01-05 16:21:00,127.0000,127.1199,127.0000,127.1199,1563
63,2023-01-05 16:18:00,126.8300,126.9400,126.8300,126.8800,844
64,2023-01-05 16:15:00,126.8400,126.8400,126.8300,126.8300,1202
65,2023-01-05 16:14:00,126.9400,126.9400,126.9400,126.9400,1094
66,2023-01-05 16:13:00,126.9400,126.9400,126.9400,126.9400,4094
67,2023-01-05 16:12:00,126.9100,126.9200,126.9000,126.9200,594
68,2023-01-05 16:10:00,126.9400,126.9400,126.9300,126.9300,5271
69,2023-01-05 16:09:00,126.9400,126.9400,126.9400,126.9400,14418
70,2023-01-05 16:08:00,126.9400,126.9400,126.9400,126.9400,716
71,2023-01-05 16:06:00,126.8600,126.8600,126.8500,126.8500,1008
72,2023-01-05 16:05:00,126.8900,126.8900,126.8900,126.8900,346
73,2023-01-05 16:04:00,126.8900,126.8900,126.7400,126.7400,1211
74,2023-01-05 16:03:00,126.8800,126.8800,126.8800,126.8800,338
75,2023-01-05 16:02:00,126.9000,126.9400,126.9000,126.9400,18997
76,2023-01-05 16:01:00,126.9500,126.9500,126.8600,126.9400,205407
77,2023-01-05 16:00:00,126.8250,126.9600,126.8100,126.9500,326572
78,2023-01-05 15:59:00,126.8600,126.8850,126.8100,126.8300,170737
79,2023-01-05 15:58:00,126.7850,126.9100,126.7700,126.8500,159694
80,2023-01-05 15:57:00,126.7458,126.8100,126.7200,126.7900,88676
81,2023-01-05 15:56:00,126.7600,127.0200,126.7424,126.7500,177355
82,2023-01-05 15:55:00,126.8700,126.9400,126.7400,126.7600,121169
83,2023-01-05 15:54:00,127.0050,127.0400,126.8700,126.8700,100529
84,2023-01-05 15:53:00,127.1100,127.1100,126.9800,127.0000,69433
85,2023-01-05 15:52:00,127.0400,127.1500,126.9520,127.1200,112782
86,2023-01-05 15:51:00,127.3500,127.3500,127.0050,127.0100,220456
87,2023-01-05 15:50:00,127.3000,127.3900,127.3000,127.3550,44453
88,2023-01-05 15:49:00,127.4400,127.4500,127.3000,127.3100,51057
89,2023-01-05 15:48:00,127.5050,127.5050,127.3900,127.4450,47338
90,2023-01-05 15:47:00,127.4950,127.5790,127.4650,127.5000,43492
91,2023-01-05 15:46:00,127.4800,127.5900,127.4800,127.5000,76418
92,2023-01-05 15:45:00,127.4850,127.5400,127.4600,127.4700,47334
93,2023-01-05 15:44:00,127.5800,127.5900,127.4700,127.4800,58638
94,2023-01-05 15:43:00,127.6100,127.6700,127.5900,127.5900,48640
95,2023-01-05 15:42:00,127.7000,127.7500,127.6100,127.6100,39476
96,2023-01-05 15:41:00,127.7200,127.7400,127.6600,127.7021,29048
97,2023-01-05 15:40:00,127.7500,127.7690,127.7000,127.7250,34715
98,2023-01-05 15:39:00,127.7900,127.8100,127.7300,127.7500,42040
99,2023-01-05 15:38:00,127.8650,127.8700,127.7600,127.7950,41145
100,2023-01-05 15:37:00,127.8590,127.8877,127.8100,127.8600,42016
