,date,time_interval,open,high,low,close,volume
1,2022-11-08,20:00:00,266.67,266.79,266.01,266.75,22120
2,2022-11-08,19:00:00,263.2,266.7,263.2,266.7,17557
3,2022-11-08,18:00:00,262.4,263.4255,261.76,263.22,20347
4,2022-11-08,17:00:00,263.46,263.46,259.99,262.7,169277
5,2022-11-08,16:00:00,261.67,265.65,261.47,263.431,1125459
6,2022-11-08,15:00:00,263.0,263.5788,259.06,261.745,859741
7,2022-11-08,14:00:00,264.85,266.08,261.53,263.12,1265229
8,2022-11-08,13:00:00,263.59,265.6,263.15,264.85,759176
9,2022-11-08,12:00:00,261.58,264.55,261.1,263.59,890470
10,2022-11-08,11:00:00,259.55,262.6323,256.8801,261.5,1002968
11,2022-11-08,10:00:00,259.0,262.28,258.0801,259.72,1202547
12,2022-11-08,09:00:00,259.3133,259.4957,258.6,258.8,16244
13,2022-11-08,08:00:00,258.99,258.99,258.99,258.99,378
14,2022-11-08,07:00:00,259.81,259.81,259.48,259.5,7349
15,2022-11-08,06:00:00,259.81,259.81,259.8,259.8,436
16,2022-11-07,20:00:00,258.85,259.9,258.85,259.85,2647
17,2022-11-07,19:00:00,258.85,258.9999,258.62,258.87,2285
18,2022-11-07,18:00:00,258.5,259.0,258.5,259.0,1858
19,2022-11-07,17:00:00,258.6,259.34,258.6,258.6,111974
20,2022-11-07,16:00:00,256.9056,259.5,256.88,258.75,1186389
21,2022-11-07,15:00:00,255.57,258.42,255.57,256.93,736030
22,2022-11-07,14:00:00,254.18,256.0799,254.135,255.57,458424
23,2022-11-07,13:00:00,254.18,255.6,253.38,254.15,552667
24,2022-11-07,12:00:00,256.87,258.08,254.14,254.23,1074772
25,2022-11-07,11:00:00,253.38,256.94,252.09,256.84,1686792
26,2022-11-07,10:00:00,261.9399,261.9785,252.84,253.41,1449433
27,2022-11-07,09:00:00,262.7,263.0,260.5,261.52,31117
28,2022-11-07,08:00:00,262.3,263.0,262.02,262.25,6151
29,2022-11-07,07:00:00,262.79,262.81,262.79,262.81,338
30,2022-11-07,06:00:00,262.0,262.0,262.0,262.0,458
31,2022-11-04,20:00:00,260.7,261.5,260.7,261.5,2055
32,2022-11-04,19:00:00,260.5,260.99,260.5,260.7999,2379
33,2022-11-04,18:00:00,260.67,260.75,260.51,260.74,6201
34,2022-11-04,17:00:00,260.79,261.49,260.26,260.6,175043
35,2022-11-04,16:00:00,259.07,260.95,258.39,260.85,1906679
36,2022-11-04,15:00:00,255.89,259.35,255.32,259.06,1010063
37,2022-11-04,14:00:00,258.32,259.7,255.55,255.945,1153181
38,2022-11-04,13:00:00,258.7199,261.6599,257.7,258.4,1145834
39,2022-11-04,12:00:00,265.055,265.91,258.63,258.66,1725135
40,2022-11-04,11:00:00,265.01,269.2,262.6962,265.08,1514366
41,2022-11-04,10:00:00,272.8,274.97,262.4642,265.01,1755750
42,2022-11-04,09:00:00,271.0937,272.91,267.9,272.75,118239
43,2022-11-04,08:00:00,270.87,271.0,270.43,270.9,4410
44,2022-11-04,07:00:00,271.6,271.6,270.67,271.07,2602
45,2022-11-04,06:00:00,271.29,272.55,271.27,271.28,2653
46,2022-11-04,05:00:00,269.49,271.35,269.49,271.35,893
47,2022-11-03,20:00:00,269.27,269.28,268.5,268.5,4297
48,2022-11-03,19:00:00,269.0,269.1,268.8,268.82,2519
49,2022-11-03,18:00:00,269.46,269.61,268.8101,268.8158,3508
50,2022-11-03,17:00:00,269.06,269.85,268.52,269.6033,77645
51,2022-11-03,16:00:00,272.7087,272.72,268.8,269.0,1409010
52,2022-11-03,15:00:00,273.34,274.1,272.1,272.69,414174
53,2022-11-03,14:00:00,274.65,274.98,272.7,273.4,393490
54,2022-11-03,13:00:00,272.49,274.75,271.83,274.605,662475
55,2022-11-03,12:00:00,275.05,276.29,271.85,272.52,941522
56,2022-11-03,11:00:00,271.45,276.18,270.2201,275.02,1468246
57,2022-11-03,10:00:00,269.2,274.9499,268.95,271.45,1176657
58,2022-11-03,09:00:00,270.0,270.98,268.9544,269.3,41418
59,2022-11-03,08:00:00,270.16,270.5,269.17,269.9,8957
60,2022-11-03,07:00:00,271.0,271.0,270.17,270.17,1397
61,2022-11-03,06:00:00,270.89,270.9,270.89,270.9,1115
62,2022-11-03,05:00:00,271.7,271.7,270.3,270.99,11259
63,2022-11-02,20:00:00,270.3,271.29,270.1,270.79,7812
