,time,open,high,low,close,volume
1,2023-01-05 20:00:00,86.8800,86.9100,86.8800,86.9100,1025
2,2023-01-05 19:59:00,86.8900,86.8900,86.8900,86.8900,201
3,2023-01-05 19:51:00,86.8400,86.8400,86.8400,86.8400,275
4,2023-01-05 19:46:00,86.8600,86.8600,86.8600,86.8600,288
5,2023-01-05 19:45:00,86.9000,86.9000,86.9000,86.9000,157
6,2023-01-05 19:43:00,86.9000,86.9000,86.9000,86.9000,300
7,2023-01-05 19:42:00,86.9000,86.9000,86.9000,86.9000,114
8,2023-01-05 19:35:00,86.8900,86.9500,86.8900,86.9500,573
9,2023-01-05 19:32:00,86.8900,86.8900,86.8900,86.8900,4110
10,2023-01-05 19:31:00,86.8700,86.8800,86.8700,86.8800,472
11,2023-01-05 19:24:00,86.8500,86.8800,86.8500,86.8800,667
12,2023-01-05 19:23:00,86.8700,86.8700,86.8700,86.8700,198
13,2023-01-05 19:15:00,86.8100,86.8100,86.8100,86.8100,430
14,2023-01-05 19:13:00,86.8200,86.8200,86.8200,86.8200,1200
15,2023-01-05 19:04:00,86.8200,86.8200,86.8200,86.8200,559
16,2023-01-05 19:02:00,86.8800,86.8800,86.8800,86.8800,355
17,2023-01-05 18:59:00,86.8900,86.8900,86.8900,86.8900,127
18,2023-01-05 18:52:00,86.9600,86.9600,86.9600,86.9600,123
19,2023-01-05 18:51:00,86.8900,86.9400,86.8900,86.9400,516
20,2023-01-05 18:41:00,86.8800,86.8800,86.8800,86.8800,150
21,2023-01-05 18:40:00,86.8801,86.8801,86.8800,86.8800,270
22,2023-01-05 18:24:00,86.9500,86.9500,86.9500,86.9500,401
23,2023-01-05 18:18:00,86.8600,86.8600,86.8600,86.8600,186
24,2023-01-05 18:15:00,86.9000,86.9000,86.9000,86.9000,114
25,2023-01-05 18:07:00,86.8400,86.9800,86.8400,86.9800,1171
26,2023-01-05 18:02:00,86.8900,86.8900,86.8900,86.8900,183
27,2023-01-05 18:01:00,86.8300,86.8300,86.8300,86.8300,410
28,2023-01-05 18:00:00,86.7800,86.7800,86.7800,86.7800,478
29,2023-01-05 17:52:00,86.8100,86.8100,86.8100,86.8100,100
30,2023-01-05 17:49:00,86.8100,86.8100,86.8100,86.8100,388
31,2023-01-05 17:47:00,86.7900,86.7900,86.7900,86.7900,100
32,2023-01-05 17:46:00,86.7800,86.7800,86.7700,86.7700,610
