,date,time_interval,open,high,low,close,volume
1,2022-10-07,20:00:00,139.5413655620979,139.61116117188246,139.49151155510896,139.61116117188246,39454
2,2022-10-07,19:00:00,139.59121956908686,139.61116117188246,139.50148235650673,139.5114531579045,34013
3,2022-10-07,18:00:00,139.60119037048463,139.65104437747362,139.5413655620979,139.59121956908686,73912
4,2022-10-07,17:00:00,139.680956781667,139.94019761800956,139.52142395930233,139.60119037048463,3460999
5,2022-10-07,16:00:00,139.76112202490523,140.12465744386873,139.0378400915094,139.69092758306476,18455700
6,2022-10-07,15:00:00,139.72432976774738,140.1495844473632,139.5114531579045,139.77069399424713,6636971
7,2022-10-07,14:00:00,139.89034361102063,140.18946765295436,139.5313947607001,139.74078159005376,6969425
8,2022-10-07,13:00:00,140.70794932563956,140.95721936058436,139.77318669459657,139.89034361102063,7038955
9,2022-10-07,12:00:00,140.9173361549932,141.23141639902363,140.37891287951243,140.70854757372342,9012425
10,2022-10-07,11:00:00,141.1267229843468,141.44578862907616,140.46865009209253,140.9213244755523,12131962
11,2022-10-07,10:00:00,142.1636863297172,142.68216800240234,140.97716096337993,141.1267229843468,11014921
12,2022-10-07,09:00:00,144.46614378849526,144.8258903029276,141.22643099832473,142.18362793251276,1288505
13,2022-10-07,08:00:00,144.28746702744687,144.4868830554027,143.9883429855131,144.2276422190601,97695
14,2022-10-07,07:00:00,144.53673706239167,144.53673706239167,144.09802180088883,144.2376130204579,24289
15,2022-10-07,06:00:00,144.4769122540049,144.7062406861541,144.4569706512093,144.57662026798283,12985
16,2022-10-07,05:00:00,144.40711664422037,144.40711664422037,143.7291021491705,144.39714584282257,21606
17,2022-10-06,20:00:00,144.2575546232536,144.76606549454098,144.18775901346908,144.3572626372315,84271
18,2022-10-06,19:00:00,144.22764221906024,144.52676626099398,143.89860577293308,144.26752542465138,47956
19,2022-10-06,18:00:00,144.34729183583374,144.47691225400504,143.97837218411544,144.2475838218558,112097
20,2022-10-06,17:00:00,145.005364728088,145.05521873507695,144.2475838218558,144.3672334386293,1195903
21,2022-10-06,16:00:00,145.2546347630328,145.61856901405218,144.79597789873438,145.06518953647475,11204440
22,2022-10-06,15:00:00,146.01171771316714,146.01171771316714,144.84583190572334,145.26460556443058,5979095
23,2022-10-06,14:00:00,145.83792664480362,146.11212368324288,145.51387559937538,145.9974594671683,5394417
24,2022-10-06,13:00:00,145.45405079098865,146.04731347415725,145.13997054695818,145.83294124410472,6369411
25,2022-10-06,12:00:00,146.19189009442525,146.51095573915458,145.29451796862398,145.46402159238642,9003704
26,2022-10-06,11:00:00,146.31153971119875,146.32151051259655,145.17486835185045,146.20176118780904,14755596
27,2022-10-06,10:00:00,145.91270765528708,147.10920382302209,145.02530633088358,146.30156890980095,9926933
28,2022-10-06,09:00:00,145.1743698117806,146.57078054754135,145.005364728088,145.93264925808268,366168
29,2022-10-06,08:00:00,145.06518953647475,145.55375880496655,145.01533552948578,145.47399239378421,96677
30,2022-10-06,07:00:00,144.81591950152998,144.97545232389464,144.68629908335868,144.8757443099167,28929
31,2022-10-06,06:00:00,145.29451796862398,145.45405079098865,144.68629908335868,144.72618228894984,25068
32,2022-10-06,05:00:00,146.87987539087288,146.87987539087288,145.19480995464605,145.45405079098865,44497
33,2022-10-05,20:00:00,146.0722404776509,146.9696126034522,145.82297044270612,146.87987539087206,63842
34,2022-10-05,19:00:00,145.7232624287282,146.1220944846399,145.59364201055692,145.972532463673,82367
35,2022-10-05,18:00:00,145.8528828468995,145.90273685388846,143.55959852540735,145.7232624287282,43559
36,2022-10-05,17:00:00,145.972532463673,146.3713645195847,145.57370040776132,145.8528828468995,1942443
37,2022-10-05,16:00:00,145.98748866576966,146.9496710006566,145.44407998959002,145.99247406646856,16126595
38,2022-10-05,15:00:00,144.92061291620595,146.03235727205976,144.84583190572252,145.98798720583957,7626843
39,2022-10-05,14:00:00,145.02530633088276,145.8329412441039,144.89568591271146,144.9227067844995,6887553
40,2022-10-05,13:00:00,143.97837218411462,145.4789777944823,143.58951092960072,145.02032093018386,8677822
41,2022-10-05,12:00:00,143.17073727089348,144.05813859529695,143.02117524992659,143.95843058131902,9584990
42,2022-10-05,11:00:00,144.76606549454016,144.8757443099159,142.59243078982155,143.19067887368908,13230387
43,2022-10-05,10:00:00,143.90857657433008,144.90565671410928,143.2505036820758,144.77105089523906,10473599
44,2022-10-05,09:00:00,144.53673706239096,145.3742843798055,143.89013059174414,143.92851817712565,353420
45,2022-10-05,08:00:00,144.5167954595954,144.57662026798212,144.27749622604836,144.3772042400263,112476
46,2022-10-05,07:00:00,144.19772981486605,144.5167954595954,144.14787580787706,144.5068246581976,18683
47,2022-10-05,06:00:00,144.3772042400263,144.47691225400422,143.97837218411462,144.14787580787706,18903
48,2022-10-05,05:00:00,145.01533552948496,145.01533552948496,143.94845977992125,144.4968538567998,40311
49,2022-10-04,20:00:00,145.37428437980626,145.65346681894442,145.26460556443052,145.5737004077621,79452
50,2022-10-04,19:00:00,145.53381720217092,145.58367120915986,145.20478075604376,145.38425518120403,68395
51,2022-10-04,18:00:00,145.5437880035687,145.6634376203422,145.28454716722612,145.5637296063643,63033
52,2022-10-04,17:00:00,145.67340842174,145.7930580385135,144.87574430991666,145.5537588049665,3646347
53,2022-10-04,16:00:00,145.434109188193,145.7930580385135,144.68629908335862,145.73323323012676,13420419
54,2022-10-04,15:00:00,144.8258903029277,145.6634376203422,144.61650347357406,145.43799780073812,6777841
55,2022-10-04,14:00:00,144.43702904841382,145.10507274206586,143.83878096454626,144.8258903029277,7963345
56,2022-10-04,13:00:00,144.86078810781996,145.24466396163493,144.427058247016,144.43702904841382,6555677
57,2022-10-04,12:00:00,145.32941577351616,145.36431357840843,144.53673706239172,144.856002123149,10283580
58,2022-10-04,11:00:00,144.66137207986412,145.7930580385135,144.5766202679829,145.3244303728173,16043369
59,2022-10-04,10:00:00,144.72618228894976,144.91562751550782,144.0780801980933,144.66137207986412,13662759
60,2022-10-04,09:00:00,144.5766202679829,145.0552187350769,144.12793420508225,144.75609469314315,632084
61,2022-10-04,08:00:00,144.64641587776742,144.75609469314315,144.43702904841382,144.75609469314315,227973
62,2022-10-04,07:00:00,144.64641587776742,145.13498514625923,144.61650347357406,144.64641587776742,58395
63,2022-10-04,06:00:00,144.48688305540276,144.76606549454092,144.23761302045796,144.72618228894976,74755
64,2022-10-04,05:00:00,143.5994817309993,144.8458319057233,143.5994817309993,144.53673706239172,67719
65,2022-10-03,20:00:00,142.11383232272837,142.58245998842457,142.10386152133057,142.5525475842312,70941
66,2022-10-03,19:00:00,142.41295636466214,142.4328979674577,142.00415350735264,142.14374472692174,73693
67,2022-10-03,18:00:00,142.25342354229744,142.33318995347977,142.034065911546,142.33318995347977,62107
68,2022-10-03,17:00:00,142.034065911546,142.50269357724224,142.01412430875044,142.26339434369524,2965373
69,2022-10-03,16:00:00,142.48275197444667,142.6522555982091,140.98713176477787,142.02409511014824,17727748
70,2022-10-03,15:00:00,141.6801024619244,142.6522555982091,141.65019005773104,142.47407737723057,12927617
71,2022-10-03,14:00:00,141.00208796687454,141.8246790821924,140.85751134660657,141.68399107446953,11748117
72,2022-10-03,13:00:00,140.41879608510374,141.01704416897124,140.38888368091037,140.99710256617567,8659932
73,2022-10-03,12:00:00,140.8176281410154,141.15663538854034,139.67098598026934,140.41879608510374,12216632
74,2022-10-03,11:00:00,139.00294228661727,141.17159159063704,138.968044481725,140.8076573396176,18584833
75,2022-10-03,10:00:00,138.18533657199833,139.04282549220844,137.28297904549817,139.00294228661727,18565991
76,2022-10-03,09:00:00,137.17828563082136,138.54428542231884,136.30235072802535,138.19530737339613,994934
77,2022-10-03,08:00:00,137.2480812406059,137.70673810490433,137.08854841824123,137.70673810490433,270961
78,2022-10-03,07:00:00,136.93898639727436,137.43752646716393,136.80936597910306,137.32784765178823,68409
79,2022-10-03,06:00:00,136.5002711357715,137.04866521265004,136.17123468964436,136.8691907874898,82159
80,2022-10-03,05:00:00,137.1284316238324,137.1284316238324,136.0017310658819,136.57006674555603,128273
81,2022-09-30,20:00:00,137.1982272336165,137.28796444619664,137.0985192196386,137.11846082243417,122195
82,2022-09-30,19:00:00,137.12843162383197,137.36773085737897,137.11846082243417,137.1882564322187,108484
83,2022-09-30,18:00:00,137.62697169372157,137.8363585230752,136.80936597910264,137.10849002103637,428273
84,2022-09-30,17:00:00,137.59705928952818,139.4017743425285,137.4474972685613,137.63694249511934,5120071
85,2022-09-30,16:00:00,139.3020663285506,139.94019761800928,137.59705928952818,137.67682570071054,28902166
86,2022-09-30,15:00:00,139.95016841940708,140.43873768789888,139.2023583145727,139.3020663285506,12226262
87,2022-09-30,14:00:00,140.767774134026,140.88672579470165,139.7676030458135,139.95425644798019,8880165
88,2022-09-30,13:00:00,140.9173361549929,141.37718951545907,140.43873768789888,140.7777449354238,8160553
89,2022-09-30,12:00:00,141.87453308918091,142.68216800240205,140.61322671236024,140.90736535359508,13012773
90,2022-09-30,11:00:00,141.70502946541845,142.47278117304842,140.95721936058405,141.85469119439932,14694771
91,2022-09-30,10:00:00,141.35605141649575,142.21354033670582,140.19943845435188,141.70502946541845,15976618
92,2022-09-30,09:00:00,142.50648248177296,142.98009554816807,140.54841650327458,141.41587622488248,823401
93,2022-09-30,08:00:00,142.43289796745725,142.52263518003738,141.37599301929131,141.54549664305378,276167
94,2022-09-30,07:00:00,142.61237239261752,143.09097085971152,142.34316075487712,142.3730731590705,92222
95,2022-09-30,06:00:00,142.9912628457336,142.9912628457336,142.47278117304842,142.47278117304842,80296
96,2022-09-30,05:00:00,143.17073727089385,143.17073727089385,142.58245998842412,143.1208832639049,96755
97,2022-09-29,20:00:00,141.77482507520304,142.0839199185346,141.77482507520304,141.99418270595447,97628
98,2022-09-29,19:00:00,141.4557594304737,141.99418270595447,141.4557594304737,141.7349418696119,121043
99,2022-09-29,18:00:00,141.58557926467296,141.88450389057877,141.18654779273334,141.47570103326927,147392
100,2022-09-29,17:00:00,142.063978315739,142.51266437863967,141.53552584165604,141.6053214514406,2748298
101,2022-09-29,16:00:00,140.32407347182433,142.23348193950147,140.30911726972764,142.17365713111474,23779143
102,2022-09-29,15:00:00,141.0668981759598,141.25135800181897,140.26923406413647,140.32905887252323,14179049
103,2022-09-29,14:00:00,141.729956468913,142.3132483506838,141.03698577176644,141.07587189721784,10854229
104,2022-09-29,13:00:00,143.1707372708939,143.51971531981664,141.7150002668163,141.7308538410388,10173988
105,2022-09-29,12:00:00,142.77190521498224,143.49977371702104,141.9343578975677,143.16575187019504,13600664
106,2022-09-29,11:00:00,143.6792481421813,143.86869336873934,142.3132483506838,142.78187601638,21450748
107,2022-09-29,10:00:00,146.08221127904915,146.77019657549678,143.310328490463,143.6792481421813,20165655
108,2022-09-29,09:00:00,146.21183169722045,149.02958017223645,145.36431357840814,146.12209448464034,1287038
109,2022-09-29,08:00:00,145.95259086087785,146.57078054754095,145.79305803851318,146.16197769023148,663152
110,2022-09-29,07:00:00,147.61771469430911,147.66756870129805,144.95551072109868,145.80302883991098,454267
111,2022-09-29,06:00:00,147.16902863140848,147.75730591387818,147.03940821323718,147.56786068732015,84863
112,2022-09-29,05:00:00,147.75730591387818,147.75730591387818,146.8998169936681,147.05934981603278,103675
113,2022-09-28,20:00:00,149.07345169838686,149.12330570537583,148.82418166344206,148.93386047881776,99005
114,2022-09-28,19:00:00,149.07345169838686,149.39251734311622,149.0136268900001,149.04353929419347,99944
115,2022-09-28,18:00:00,149.0535100955913,149.10336410258023,148.97374368440893,149.06348089698906,86391
116,2022-09-28,17:00:00,149.402488144514,149.5021961584919,147.1206702446293,149.09339330118243,3526659
117,2022-09-28,16:00:00,148.3643283029759,150.20154816853304,148.3056999907569,149.36260493892283,22340366
118,2022-09-28,15:00:00,146.96961260345276,148.6546780396796,146.9225504208552,148.36552479914366,13156183
119,2022-09-28,14:00:00,147.32856145377326,147.94675114043636,146.78016737689472,146.96961260345276,13679010
120,2022-09-28,13:00:00,146.9397001992594,147.32856145377326,146.4710725335632,147.32856145377326,12810681
121,2022-09-28,12:00:00,145.81299964130892,146.98456880554946,145.63352521614866,146.92982910587557,15564554
122,2022-09-28,11:00:00,145.37926978050496,146.99952500764616,144.7361530903474,145.81200256116912,26093758
123,2022-09-28,10:00:00,147.40832786495562,148.06640075720986,144.41708744561805,145.37428437980606,26916645
