,date,time_interval,open,high,low,close,volume
1,2023-01-06,20:00:00,86.09,86.34,86.01,86.18,56388
2,2023-01-06,19:00:00,86.05,86.18,86.03,86.09,61762
3,2023-01-06,18:00:00,85.96,86.13,85.9,86.1,109037
4,2023-01-06,17:00:00,86.08,86.1099,84.2,85.99,3913542
5,2023-01-06,16:00:00,86.095,86.4,85.91,86.04,12091194
6,2023-01-06,15:00:00,85.39,86.16,85.25,86.1001,7372748
7,2023-01-06,14:00:00,84.88,85.64,84.83,85.3801,6564344
8,2023-01-06,13:00:00,84.635,85.145,84.625,84.875,8047805
9,2023-01-06,12:00:00,84.06,84.8657,83.815,84.6399,10582117
10,2023-01-06,11:00:00,81.96,84.09,81.96,84.05,14305028
11,2023-01-06,10:00:00,83.95,83.97,81.43,81.955,13107831
12,2023-01-06,09:00:00,82.9907,84.24,82.5,83.94,1068065
13,2023-01-06,08:00:00,83.0,83.09,82.74,82.83,106571
14,2023-01-06,07:00:00,82.89,83.05,82.89,83.0,6516
15,2023-01-06,06:00:00,83.0,83.1,82.91,82.92,14466
16,2023-01-06,05:00:00,83.45,83.45,82.88,83.05,38739
17,2023-01-05,20:00:00,83.15,83.25,83.14,83.2297,87574
18,2023-01-05,19:00:00,83.15,83.22,83.1,83.16,73849
19,2023-01-05,18:00:00,83.15,83.17,83.03,83.14,430185
20,2023-01-05,17:00:00,83.12,83.25,83.02,83.15,5641869
21,2023-01-05,16:00:00,83.86,83.87,83.07,83.1,11132573
22,2023-01-05,15:00:00,83.92,84.21,83.75,83.8501,4809836
23,2023-01-05,14:00:00,83.6776,84.27,83.48,83.91,7292112
24,2023-01-05,13:00:00,83.8439,84.26,83.64,83.68,5026339
25,2023-01-05,12:00:00,83.3146,84.0918,83.11,83.84,6643490
26,2023-01-05,11:00:00,84.025,84.44,83.22,83.32,10768301
27,2023-01-05,10:00:00,85.62,85.8,83.87,84.0399,8642078
28,2023-01-05,09:00:00,87.3,87.44,85.4,85.6,874987
29,2023-01-05,08:00:00,87.44,87.45,86.41,86.47,275638
30,2023-01-05,07:00:00,87.39,87.65,87.33,87.35,81303
31,2023-01-05,06:00:00,87.33,87.5,87.22,87.34,119916
32,2023-01-05,05:00:00,86.36,87.3,86.32,87.3,154446
33,2023-01-04,20:00:00,86.65,86.75,86.45,86.6,204024
34,2023-01-04,19:00:00,85.22,86.77,85.01,86.7,406325
35,2023-01-04,18:00:00,85.03,85.3,85.01,85.2992,909026
36,2023-01-04,17:00:00,85.14,85.34,85.0,85.03,2758178
37,2023-01-04,16:00:00,85.41,85.69,84.475,85.14,9857166
38,2023-01-04,15:00:00,85.82,86.28,84.465,85.42,8101351
39,2023-01-04,14:00:00,85.4,86.29,85.12,85.8343,4729371
40,2023-01-04,13:00:00,85.83,86.09,85.39,85.395,4948353
41,2023-01-04,12:00:00,84.84,86.0993,84.75,85.8203,8577561
42,2023-01-04,11:00:00,84.65,84.96,83.36,84.84,11909558
43,2023-01-04,10:00:00,86.2,86.98,84.2044,84.67,10802337
44,2023-01-04,09:00:00,86.75,86.98,85.606,86.19,641818
45,2023-01-04,08:00:00,86.8,86.85,86.16,86.5,153672
46,2023-01-04,07:00:00,86.71,86.94,86.65,86.8,60847
47,2023-01-04,06:00:00,86.85,86.94,86.53,86.79,37060
48,2023-01-04,05:00:00,86.85,87.0,86.4,86.94,66905
49,2023-01-03,20:00:00,86.11,86.3,85.86,85.95,61742
50,2023-01-03,19:00:00,85.84,86.14,85.83,86.14,32401
51,2023-01-03,18:00:00,85.87,85.95,85.82,85.9,37877
52,2023-01-03,17:00:00,85.82,86.0084,85.6,85.94,12859494
53,2023-01-03,16:00:00,85.88,86.49,85.77,85.83,11460377
54,2023-01-03,15:00:00,85.245,85.91,85.09,85.88,5659288
55,2023-01-03,14:00:00,84.44,85.29,84.26,85.245,4042817
56,2023-01-03,13:00:00,84.43,84.819,84.205,84.45,4105915
57,2023-01-03,12:00:00,85.305,85.5,84.25,84.44,6011871
58,2023-01-03,11:00:00,85.47,85.55,84.48,85.3099,9550725
59,2023-01-03,10:00:00,85.15,86.96,85.0,85.47,12394442
60,2023-01-03,09:00:00,84.8,85.3501,84.25,85.14,431815
61,2023-01-03,08:00:00,84.78,85.16,84.11,84.96,215742
62,2023-01-03,07:00:00,85.35,85.4,84.63,84.96,57986
63,2023-01-03,06:00:00,85.59,85.64,85.25,85.48,26847
64,2023-01-03,05:00:00,85.01,85.66,84.65,85.59,73576
65,2022-12-30,20:00:00,83.9,84.0,83.9,83.98,48743
66,2022-12-30,19:00:00,84.0,84.0,83.9,83.93,27953
67,2022-12-30,18:00:00,84.0,84.03,83.8994,83.95,57968
68,2022-12-30,17:00:00,84.0,84.11,83.93,84.0,3097625
69,2022-12-30,16:00:00,82.64,84.05,82.625,84.01,13380579
70,2022-12-30,15:00:00,82.88,82.91,82.62,82.6322,4952378
71,2022-12-30,14:00:00,83.055,83.055,82.48,82.875,5976260
72,2022-12-30,13:00:00,83.0,83.165,82.82,83.055,4601032
73,2022-12-30,12:00:00,83.075,83.23,82.69,83.0026,6930608
74,2022-12-30,11:00:00,82.9819,83.43,82.52,83.0839,9521253
75,2022-12-30,10:00:00,83.22,83.4,82.47,82.985,6776466
76,2022-12-30,09:00:00,83.7172,83.8699,83.1,83.2,286761
77,2022-12-30,08:00:00,83.86,83.89,83.19,83.33,58014
78,2022-12-30,07:00:00,83.89,84.02,83.82,83.82,11625
79,2022-12-30,06:00:00,83.98,84.0,83.83,83.87,13698
80,2022-12-30,05:00:00,83.78,83.98,83.5,83.77,25987
81,2022-12-29,20:00:00,84.17,84.2,84.14,84.18,49429
82,2022-12-29,19:00:00,84.16,84.19,84.16,84.17,44032
83,2022-12-29,18:00:00,84.13,84.27,84.13,84.16,56911
84,2022-12-29,17:00:00,84.15,84.24,84.1,84.13,2280164
85,2022-12-29,16:00:00,84.04,84.55,84.03,84.14,9360567
86,2022-12-29,15:00:00,83.896,84.19,83.895,84.045,4663821
87,2022-12-29,14:00:00,83.57,83.92,83.44,83.895,4547081
88,2022-12-29,13:00:00,83.89,84.07,83.56,83.58,4683153
89,2022-12-29,12:00:00,83.71,84.105,83.36,83.885,6654853
90,2022-12-29,11:00:00,83.41,83.87,83.19,83.71,8715707
91,2022-12-29,10:00:00,83.06,83.58,82.55,83.4075,8814554
92,2022-12-29,09:00:00,82.5184,83.2,81.89,83.06,569780
93,2022-12-29,08:00:00,82.67,82.73,82.39,82.48,112212
94,2022-12-29,07:00:00,82.7,82.77,82.57,82.72,12433
95,2022-12-29,06:00:00,82.59,82.7,82.49,82.67,8398
96,2022-12-29,05:00:00,82.31,82.6,82.0,82.6,33086
97,2022-12-28,20:00:00,82.0,82.13,81.87,82.04,65166
98,2022-12-28,19:00:00,81.9,82.0,81.87,81.98,76996
