,time,open,high,low,close,volume
1,2023-01-06 20:00:00,129.3500,129.3500,129.2600,129.2600,8331
2,2023-01-06 19:59:00,129.2900,129.3300,129.2900,129.3300,2138
3,2023-01-06 19:58:00,129.2999,129.3000,129.2999,129.3000,772
4,2023-01-06 19:57:00,129.2800,129.2900,129.2800,129.2900,1673
5,2023-01-06 19:56:00,129.2900,129.2900,129.2800,129.2800,373
6,2023-01-06 19:55:00,129.2800,129.2800,129.2800,129.2800,1225
7,2023-01-06 19:54:00,129.3000,129.3012,129.3000,129.3001,2062
8,2023-01-06 19:53:00,129.2700,129.3000,129.2700,129.3000,1667
9,2023-01-06 19:52:00,129.2800,129.2800,129.2700,129.2700,589
10,2023-01-06 19:48:00,129.2800,129.2800,129.2800,129.2800,560
11,2023-01-06 19:47:00,129.2900,129.2900,129.2800,129.2800,2254
12,2023-01-06 19:46:00,129.2800,129.2800,129.2800,129.2800,229
13,2023-01-06 19:41:00,129.2900,129.2900,129.2900,129.2900,1054
14,2023-01-06 19:40:00,129.2800,129.2900,129.2800,129.2800,2158
15,2023-01-06 19:39:00,129.2899,129.2900,129.2899,129.2900,1168
16,2023-01-06 19:38:00,129.2800,129.2800,129.2800,129.2800,247
17,2023-01-06 19:37:00,129.3000,129.3000,129.3000,129.3000,683
18,2023-01-06 19:36:00,129.3000,129.3000,129.3000,129.3000,181
19,2023-01-06 19:35:00,129.3000,129.3400,129.3000,129.3400,1219
20,2023-01-06 19:34:00,129.3400,129.3500,129.3300,129.3500,2632
21,2023-01-06 19:33:00,129.3400,129.3400,129.3400,129.3400,265
22,2023-01-06 19:31:00,129.3700,129.3700,129.3700,129.3700,242
23,2023-01-06 19:30:00,129.3500,129.3500,129.3500,129.3500,1075
24,2023-01-06 19:28:00,129.3500,129.3500,129.3500,129.3500,2248
25,2023-01-06 19:25:00,129.3700,129.3700,129.3700,129.3700,132
26,2023-01-06 19:23:00,129.3700,129.3700,129.3700,129.3700,129
27,2023-01-06 19:21:00,129.3501,129.3501,129.3501,129.3501,353
28,2023-01-06 19:20:00,129.3500,129.3500,129.3500,129.3500,272
29,2023-01-06 19:19:00,129.3700,129.3700,129.3700,129.3700,248
30,2023-01-06 19:18:00,129.3700,129.3700,129.3700,129.3700,175
31,2023-01-06 19:17:00,129.3600,129.3600,129.3600,129.3600,572
32,2023-01-06 19:16:00,129.3650,129.3650,129.3600,129.3600,339
33,2023-01-06 19:15:00,129.3600,129.3600,129.3600,129.3600,166
34,2023-01-06 19:13:00,129.3700,129.3700,129.3700,129.3700,120
35,2023-01-06 19:10:00,129.3800,129.3800,129.3800,129.3800,650
36,2023-01-06 19:09:00,129.3600,129.3700,129.3600,129.3700,958
37,2023-01-06 19:08:00,129.3800,129.3800,129.3800,129.3800,143
38,2023-01-06 19:07:00,129.3500,129.3500,129.3500,129.3500,227
39,2023-01-06 19:06:00,129.3500,129.3500,129.3500,129.3500,610
40,2023-01-06 19:03:00,129.3500,129.3500,129.3500,129.3500,341
41,2023-01-06 19:01:00,129.3700,129.3700,129.3700,129.3700,814
42,2023-01-06 19:00:00,129.3500,129.3500,129.3500,129.3500,1204
43,2023-01-06 18:58:00,129.3700,129.3700,129.3700,129.3700,483
44,2023-01-06 18:56:00,129.3600,129.3700,129.3600,129.3700,1134
45,2023-01-06 18:55:00,129.3700,129.3700,129.3600,129.3600,801
46,2023-01-06 18:54:00,129.3500,129.3500,129.3500,129.3500,143
47,2023-01-06 18:52:00,129.3500,129.3500,129.3500,129.3500,2612
48,2023-01-06 18:51:00,129.3600,129.3600,129.3600,129.3600,231
49,2023-01-06 18:50:00,129.3400,129.3601,129.3400,129.3601,717
50,2023-01-06 18:49:00,129.3600,129.3600,129.3600,129.3600,358
51,2023-01-06 18:47:00,129.3500,129.3600,129.3500,129.3600,993
52,2023-01-06 18:43:00,129.3600,129.3800,129.3600,129.3800,684
53,2023-01-06 18:42:00,129.3600,129.3600,129.3600,129.3600,146
54,2023-01-06 18:40:00,129.3500,129.3500,129.3500,129.3500,1001
55,2023-01-06 18:39:00,129.3318,129.3318,129.3318,129.3318,690
56,2023-01-06 18:37:00,129.3300,129.3300,129.3300,129.3300,334
