,date,time_interval,open,high,low,close,volume
1,2023-01-06,20:00:00,129.37,129.38,129.26,129.26,41294
2,2023-01-06,19:00:00,129.29,129.38,129.29,129.35,27975
3,2023-01-06,18:00:00,129.32,129.35,129.24,129.32,737640
4,2023-01-06,17:00:00,129.49,129.66,129.18,129.341,2370240
5,2023-01-06,16:00:00,129.85,130.29,129.34,129.5,15685623
6,2023-01-06,15:00:00,128.85,129.99,128.7833,129.8491,9481439
7,2023-01-06,14:00:00,127.96,128.88,127.89,128.845,6713342
8,2023-01-06,13:00:00,127.8899,128.48,127.78,127.96,7665392
9,2023-01-06,12:00:00,127.445,128.04,127.01,127.88,9949724
10,2023-01-06,11:00:00,125.8,127.51,125.8,127.41,13387900
11,2023-01-06,10:00:00,126.39,127.19,124.89,125.8,11880792
12,2023-01-06,09:00:00,124.86,126.75,124.4,126.4,1314359
13,2023-01-06,08:00:00,124.91,125.08,124.77,124.9,117655
14,2023-01-06,07:00:00,124.85,125.16,124.8,124.91,15140
15,2023-01-06,06:00:00,124.96,125.22,124.86,124.86,29749
16,2023-01-06,05:00:00,125.52,125.52,124.64,124.96,57740
17,2023-01-05,20:00:00,125.17,125.25,125.12,125.25,46537
18,2023-01-05,19:00:00,125.13,125.23,124.8,125.17,88894
19,2023-01-05,18:00:00,125.15,125.15,125.05,125.1,75097
20,2023-01-05,17:00:00,125.02,125.34,124.99,125.16,2218681
21,2023-01-05,16:00:00,125.485,125.53,124.76,125.03,14946852
22,2023-01-05,15:00:00,126.28,126.47,125.475,125.48,7404298
23,2023-01-05,14:00:00,126.245,127.04,125.8001,126.27,7788121
24,2023-01-05,13:00:00,126.68,126.955,126.18,126.2474,5283324
25,2023-01-05,12:00:00,126.42,127.08,126.15,126.68,8634913
26,2023-01-05,11:00:00,127.3699,127.77,126.16,126.42,13538427
27,2023-01-05,10:00:00,126.9115,127.4891,125.32,127.38,12577791
28,2023-01-05,09:00:00,127.05,127.87,126.25,126.92,794836
29,2023-01-05,08:00:00,126.93,127.88,126.87,127.6,234127
