,date,time_interval,open,high,low,close,volume
1,2022-11-08,20:00:00,89.25,89.25,88.84,89.18,9334
2,2022-11-08,19:00:00,88.72,89.25,88.7,89.1601,8639
3,2022-11-08,18:00:00,88.86,88.9,88.75,88.77,12088
4,2022-11-08,17:00:00,88.91,88.94,88.66,88.85,1077271
5,2022-11-08,16:00:00,88.35,89.59,88.31,88.94,4567968
6,2022-11-08,15:00:00,88.25,88.52,87.65,88.35,3336347
7,2022-11-08,14:00:00,89.57,89.66,88.1792,88.25,3411939
8,2022-11-08,13:00:00,89.62,89.78,89.4,89.57,2274302
9,2022-11-08,12:00:00,89.78,90.405,89.565,89.61,4030386
10,2022-11-08,11:00:00,89.08,89.99,88.94,89.78,3845963
11,2022-11-08,10:00:00,89.04,89.37,88.63,89.08,3665100
12,2022-11-08,09:00:00,89.0,89.13,88.76,88.99,67938
13,2022-11-08,08:00:00,89.0,89.07,88.81,89.0,21275
14,2022-11-08,07:00:00,88.83,89.11,88.76,88.93,5937
15,2022-11-08,06:00:00,88.8,88.85,88.67,88.74,3387
16,2022-11-08,05:00:00,88.22,88.75,88.22,88.75,4395
17,2022-11-07,20:00:00,88.43,88.95,88.4,88.82,42705
18,2022-11-07,19:00:00,88.38,88.48,88.23,88.3,22444
19,2022-11-07,18:00:00,88.62,88.65,88.4,88.4,60942
20,2022-11-07,17:00:00,88.65,88.83,88.53,88.6201,536307
21,2022-11-07,16:00:00,88.7,88.935,88.49,88.65,3744846
22,2022-11-07,15:00:00,88.03,88.94,88.02,88.7,2777815
23,2022-11-07,14:00:00,87.58,88.07,87.57,88.02,2358279
24,2022-11-07,13:00:00,87.412,87.58,87.1,87.58,2348714
25,2022-11-07,12:00:00,88.14,88.17,87.385,87.415,4318767
26,2022-11-07,11:00:00,87.37,88.17,87.34,88.135,4436741
27,2022-11-07,10:00:00,87.3088,87.99,86.96,87.36,3665519
28,2022-11-07,09:00:00,87.3092,87.55,86.99,87.24,115019
29,2022-11-07,08:00:00,87.32,87.58,87.15,87.25,33974
30,2022-11-07,07:00:00,87.23,87.5,87.12,87.28,17954
31,2022-11-07,06:00:00,87.09,87.3,87.09,87.23,4521
32,2022-11-07,05:00:00,86.7,87.14,86.53,86.9,30225
33,2022-11-04,20:00:00,86.55,86.64,86.5,86.61,8257
34,2022-11-04,19:00:00,86.58,86.58,86.5,86.5699,7272
35,2022-11-04,18:00:00,86.49,86.58,86.4515,86.57,18590
36,2022-11-04,17:00:00,86.7,86.85,86.4,86.5,1015501
37,2022-11-04,16:00:00,86.3,86.73,86.06,86.71,7762658
38,2022-11-04,15:00:00,85.45,86.31,85.02,86.29,3624525
39,2022-11-04,14:00:00,85.14,85.515,84.71,85.45,3432907
40,2022-11-04,13:00:00,84.47,85.55,84.22,85.145,3460673
41,2022-11-04,12:00:00,85.545,85.7373,84.28,84.475,4192039
42,2022-11-04,11:00:00,84.855,86.21,84.57,85.545,7404602
43,2022-11-04,10:00:00,84.78,86.12,83.88,84.8502,6383804
44,2022-11-04,09:00:00,84.53,84.88,83.59,84.78,273672
45,2022-11-04,08:00:00,84.5,84.52,84.24,84.48,57396
46,2022-11-04,07:00:00,84.36,84.61,84.35,84.58,17382
47,2022-11-04,06:00:00,84.35,84.6,84.25,84.43,9421
48,2022-11-04,05:00:00,85.58,85.58,83.86,84.09,9521
49,2022-11-03,20:00:00,83.79,83.9,83.5,83.5,34537
50,2022-11-03,19:00:00,83.56,83.79,83.51,83.79,31466
51,2022-11-03,18:00:00,83.7799,83.79,83.5217,83.56,37232
52,2022-11-03,17:00:00,83.49,83.8,83.0,83.76,816574
53,2022-11-03,16:00:00,84.27,84.31,83.45,83.49,10581245
54,2022-11-03,15:00:00,84.52,84.62,84.03,84.27,5770192
55,2022-11-03,14:00:00,85.446,85.49,84.4,84.52,5088030
56,2022-11-03,13:00:00,84.8172,85.4707,84.71,85.4472,5037652
57,2022-11-03,12:00:00,85.865,86.02,84.75,84.8173,5490819
58,2022-11-03,11:00:00,85.54,86.02,85.08,85.867,7332715
59,2022-11-03,10:00:00,86.61,86.89,85.5,85.53,5727016
60,2022-11-03,09:00:00,87.05,87.2515,86.45,86.6,141648
61,2022-11-03,08:00:00,86.95,87.07,86.65,86.8,42927
62,2022-11-03,07:00:00,87.3,87.3,86.76,86.9,12857
63,2022-11-03,06:00:00,87.25,87.57,87.25,87.25,19361
64,2022-11-03,05:00:00,87.1,87.59,87.1,87.16,12329
65,2022-11-02,20:00:00,87.04,87.17,86.9,87.1,36848
66,2022-11-02,19:00:00,87.06,87.15,86.9,87.05,42292
67,2022-11-02,18:00:00,87.06,87.15,87.0,87.05,55891
68,2022-11-02,17:00:00,87.07,87.17,86.9,87.0617,1226148
69,2022-11-02,16:00:00,89.14,89.74,87.01,87.04,10101342
70,2022-11-02,15:00:00,89.825,91.3,88.71,89.1488,9643756
71,2022-11-02,14:00:00,89.5142,90.005,89.21,89.8201,2848948
72,2022-11-02,13:00:00,89.33,89.62,89.1207,89.51,2749079
73,2022-11-02,12:00:00,89.765,89.795,89.105,89.3347,5050217
74,2022-11-02,11:00:00,90.12,90.435,89.745,89.76,4943107
75,2022-11-02,10:00:00,90.76,91.0799,90.1206,90.1206,3733135
76,2022-11-02,09:00:00,90.75,90.95,90.47,90.89,149752
77,2022-11-02,08:00:00,90.79,90.89,90.71,90.84,25954
78,2022-11-02,07:00:00,90.65,90.77,90.56,90.77,24050
79,2022-11-02,06:00:00,90.99,90.99,90.6,90.75,8753
80,2022-11-02,05:00:00,90.6,92.32,90.6,90.99,8451
81,2022-11-01,20:00:00,90.66,90.72,90.6,90.6,34122
82,2022-11-01,19:00:00,90.57,90.68,90.5,90.6799,122024
83,2022-11-01,18:00:00,90.51,90.6542,90.5,90.59,67080
84,2022-11-01,17:00:00,90.5,90.69,90.28,90.51,990718
85,2022-11-01,16:00:00,91.36,91.39,90.43,90.5,11028898
86,2022-11-01,15:00:00,91.955,92.01,91.01,91.36,5227710
87,2022-11-01,14:00:00,91.97,92.23,91.82,91.96,3666821
88,2022-11-01,13:00:00,92.265,92.73,91.7,91.975,4153063
89,2022-11-01,12:00:00,92.51,92.69,92.01,92.2699,4384809
90,2022-11-01,11:00:00,94.52,95.72,92.43,92.53,6285977
91,2022-11-01,10:00:00,96.0,96.165,94.23,94.5,4985878
92,2022-11-01,09:00:00,95.7,96.09,95.44,96.0,112149
93,2022-11-01,08:00:00,95.7,95.74,95.18,95.74,39541
94,2022-11-01,07:00:00,95.68,95.85,95.68,95.8,6928
95,2022-11-01,06:00:00,95.71,95.79,95.6,95.78,11011
96,2022-11-01,05:00:00,95.5,95.87,95.5,95.86,9910
97,2022-10-31,20:00:00,94.88,95.0,94.88,94.9,11014
98,2022-10-31,19:00:00,94.8,94.91,94.77,94.86,10214
99,2022-10-31,18:00:00,94.85,94.85,94.73,94.8,11262
100,2022-10-31,17:00:00,94.66,94.91,94.55,94.84,2621020
101,2022-10-31,16:00:00,94.86,95.06,94.4,94.65,4951876
102,2022-10-31,15:00:00,95.12,95.16,94.74,94.85,2331062
103,2022-10-31,14:00:00,94.98,95.41,94.77,95.11,2327666
104,2022-10-31,13:00:00,95.04,95.46,94.9,94.98,1977137
105,2022-10-31,12:00:00,94.74,95.43,94.66,95.04,2846478
106,2022-10-31,11:00:00,94.97,95.22,94.38,94.748,3964230
107,2022-10-31,10:00:00,95.57,96.35,94.53,94.98,4009178
108,2022-10-31,09:00:00,95.6609,95.88,95.37,95.61,84187
109,2022-10-31,08:00:00,95.62,95.84,95.62,95.7,31819
110,2022-10-31,07:00:00,95.72,95.73,95.44,95.44,3951
111,2022-10-31,06:00:00,95.55,95.75,95.5,95.7,8005
