,date,time_interval,open,high,low,close,volume
1,2022-12-08,20:00:00,115.33,115.4,115.17,115.4,21983
2,2022-12-08,19:00:00,115.28,115.5,115.27,115.34,11849
3,2022-12-08,18:00:00,115.1283,115.3,115.1283,115.29,8025
4,2022-12-08,17:00:00,115.33,115.4,115.11,115.17,1984289
5,2022-12-08,16:00:00,115.67,115.9197,114.985,115.34,3600489
6,2022-12-08,15:00:00,115.78,115.93,115.08,115.66,2592288
7,2022-12-08,14:00:00,115.13,116.19,114.98,115.78,2459088
8,2022-12-08,13:00:00,115.97,116.13,114.87,115.13,2120189
9,2022-12-08,12:00:00,115.814,116.39,114.88,115.97,5061099
10,2022-12-08,11:00:00,116.39,116.84,114.71,115.82,5134879
11,2022-12-08,10:00:00,115.8,117.34,114.59,116.375,5186444
12,2022-12-08,09:00:00,115.28,116.28,113.646,115.85,172712
13,2022-12-08,08:00:00,115.29,115.99,115.03,115.9,65081
14,2022-12-08,07:00:00,114.33,115.43,114.2,115.42,26581
15,2022-12-08,06:00:00,114.2,114.22,114.2,114.2,1380
16,2022-12-08,05:00:00,114.09,114.15,113.97,114.05,3459
17,2022-12-07,20:00:00,113.98,114.06,113.33,113.35,18347
18,2022-12-07,19:00:00,114.13,114.15,113.93,114.03,7449
19,2022-12-07,18:00:00,113.9,114.33,113.88,113.98,531351
20,2022-12-07,17:00:00,113.93,113.96,113.77,113.93,784097
21,2022-12-07,16:00:00,113.87,114.14,113.56,113.94,3531685
22,2022-12-07,15:00:00,113.55,114.13,113.22,113.85,2019947
23,2022-12-07,14:00:00,114.1,114.69,113.52,113.5554,2064350
24,2022-12-07,13:00:00,113.59,114.13,113.12,114.09,1997619
25,2022-12-07,12:00:00,114.48,115.05,113.06,113.6299,3824790
26,2022-12-07,11:00:00,113.63,114.99,112.88,114.47,5685657
27,2022-12-07,10:00:00,113.15,115.88,112.4,113.65,4992872
28,2022-12-07,09:00:00,113.5,113.5,112.48,113.3,138682
29,2022-12-07,08:00:00,113.34,113.48,112.42,112.6,71768
30,2022-12-07,07:00:00,113.56,113.68,112.92,113.34,16835
31,2022-12-07,06:00:00,113.53,113.68,113.38,113.6,8762
32,2022-12-07,05:00:00,113.83,113.84,113.28,113.31,5500
