,time,open,high,low,close,volume
1,2023-01-06 20:00:00,88.0500,88.1000,88.0500,88.1000,948
2,2023-01-06 19:59:00,88.1000,88.1000,88.1000,88.1000,519
3,2023-01-06 19:54:00,88.0900,88.0900,88.0900,88.0900,120
4,2023-01-06 19:53:00,88.0500,88.0500,88.0500,88.0500,525
5,2023-01-06 19:50:00,88.0300,88.0300,88.0300,88.0300,193
6,2023-01-06 19:47:00,88.0000,88.0400,88.0000,88.0400,388
7,2023-01-06 19:41:00,88.0400,88.0400,88.0400,88.0400,892
8,2023-01-06 19:37:00,88.0400,88.0400,88.0400,88.0400,200
9,2023-01-06 19:25:00,88.0200,88.0200,88.0200,88.0200,256
10,2023-01-06 19:20:00,88.0500,88.0500,88.0500,88.0500,201
11,2023-01-06 19:16:00,88.0500,88.0500,88.0300,88.0300,425
12,2023-01-06 19:14:00,88.0500,88.0500,88.0500,88.0500,100
13,2023-01-06 19:05:00,88.0500,88.0500,88.0500,88.0500,123
14,2023-01-06 18:49:00,88.0400,88.0400,88.0400,88.0400,506
15,2023-01-06 18:47:00,88.0300,88.0300,88.0300,88.0300,101
16,2023-01-06 18:33:00,88.0500,88.0500,88.0500,88.0500,103
17,2023-01-06 18:19:00,88.0500,88.0500,88.0500,88.0500,100
18,2023-01-06 18:17:00,88.0700,88.0700,88.0700,88.0700,303
19,2023-01-06 18:09:00,88.0500,88.0500,88.0500,88.0500,218
20,2023-01-06 18:06:00,88.0800,88.0800,88.0800,88.0800,287
21,2023-01-06 18:01:00,88.0530,88.0530,88.0500,88.0500,201
22,2023-01-06 18:00:00,88.0500,88.0500,88.0500,88.0500,110
23,2023-01-06 17:59:00,88.0800,88.0800,88.0800,88.0800,700
24,2023-01-06 17:54:00,88.0799,88.0799,88.0799,88.0799,571
25,2023-01-06 17:46:00,88.0791,88.0791,88.0791,88.0791,625
26,2023-01-06 17:43:00,88.0100,88.0103,88.0100,88.0103,902
27,2023-01-06 17:40:00,88.1000,88.1000,88.1000,88.1000,326
28,2023-01-06 17:35:00,88.0500,88.0500,88.0500,88.0500,154
29,2023-01-06 17:30:00,87.9600,87.9700,87.9600,87.9600,2733
30,2023-01-06 17:27:00,87.9815,87.9999,87.9800,87.9999,1370
31,2023-01-06 17:26:00,88.0000,88.0000,88.0000,88.0000,422
32,2023-01-06 17:25:00,88.0000,88.0000,88.0000,88.0000,939
33,2023-01-06 17:23:00,88.0300,88.0300,88.0300,88.0300,100
34,2023-01-06 17:22:00,88.0300,88.0300,88.0000,88.0300,1599
35,2023-01-06 17:21:00,88.0600,88.0600,88.0500,88.0600,1141
36,2023-01-06 17:19:00,88.0700,88.0700,88.0700,88.0700,306
37,2023-01-06 17:17:00,88.0700,88.0700,88.0700,88.0700,476
38,2023-01-06 17:16:00,88.0799,88.0799,88.0799,88.0799,186
39,2023-01-06 17:14:00,88.0800,88.0800,88.0600,88.0600,746
40,2023-01-06 17:11:00,88.0599,88.0599,88.0300,88.0300,918
41,2023-01-06 17:07:00,88.0599,88.0600,88.0599,88.0600,325
42,2023-01-06 17:06:00,88.0600,88.0600,88.0600,88.0600,101
43,2023-01-06 17:03:00,88.0500,88.0500,88.0500,88.0500,202
44,2023-01-06 17:01:00,88.0319,88.0500,88.0319,88.0500,602
45,2023-01-06 17:00:00,88.0500,88.0500,88.0500,88.0500,462
46,2023-01-06 16:59:00,88.0500,88.0500,88.0500,88.0500,200
47,2023-01-06 16:58:00,88.0500,88.0500,88.0500,88.0500,300
48,2023-01-06 16:57:00,88.0300,88.0500,88.0300,88.0500,404
49,2023-01-06 16:55:00,88.0322,88.0322,88.0322,88.0322,101
50,2023-01-06 16:51:00,88.0500,88.0500,88.0500,88.0500,262
51,2023-01-06 16:49:00,88.0300,88.0301,88.0300,88.0301,539
52,2023-01-06 16:47:00,88.0336,88.0336,88.0336,88.0336,1871
53,2023-01-06 16:46:00,88.0201,88.0600,88.0201,88.0500,1134
54,2023-01-06 16:45:00,88.1400,88.1400,88.0000,88.0300,3463
55,2023-01-06 16:44:00,88.1000,88.1000,88.1000,88.1000,512
56,2023-01-06 16:42:00,88.0800,88.0800,88.0701,88.0701,1092
57,2023-01-06 16:40:00,88.0999,88.0999,88.0900,88.0900,601
58,2023-01-06 16:39:00,88.1100,88.1100,88.1100,88.1100,324
59,2023-01-06 16:37:00,88.1500,88.1500,88.1500,88.1500,402
60,2023-01-06 16:36:00,88.1000,88.1000,88.1000,88.1000,101
61,2023-01-06 16:35:00,88.1200,88.1200,88.1000,88.1200,301
62,2023-01-06 16:34:00,88.1300,88.1300,88.1200,88.1200,218
63,2023-01-06 16:33:00,88.1400,88.1400,88.1300,88.1300,1175
64,2023-01-06 16:32:00,88.1300,88.1600,88.1300,88.1600,1108
65,2023-01-06 16:29:00,88.0900,88.0900,88.0900,88.0900,1683
66,2023-01-06 16:26:00,88.0501,88.0501,88.0500,88.0500,202
67,2023-01-06 16:25:00,88.0400,88.0500,88.0400,88.0500,692
68,2023-01-06 16:22:00,88.0800,88.0800,88.0800,88.0800,347
69,2023-01-06 16:20:00,88.1000,88.1000,88.1000,88.1000,3594
70,2023-01-06 16:18:00,88.1400,88.1400,88.1400,88.1400,138
71,2023-01-06 16:17:00,88.1100,88.1600,88.1100,88.1600,3674
72,2023-01-06 16:16:00,88.1100,88.1600,88.1000,88.1000,2557
73,2023-01-06 16:15:00,88.1000,88.1000,88.1000,88.1000,985
74,2023-01-06 16:14:00,88.1100,88.1100,88.1100,88.1100,429
75,2023-01-06 16:13:00,88.1000,88.1000,88.1000,88.1000,231
76,2023-01-06 16:12:00,88.1100,88.1600,88.1000,88.1600,17470
77,2023-01-06 16:11:00,88.1400,88.1600,88.1100,88.1100,9014
78,2023-01-06 16:10:00,88.1000,88.1600,88.1000,88.1100,2490
79,2023-01-06 16:09:00,88.0700,88.0700,88.0700,88.0700,6034
80,2023-01-06 16:08:00,88.1600,88.1600,88.0201,88.0201,25032
81,2023-01-06 16:07:00,88.0200,88.0400,88.0200,88.0400,465
82,2023-01-06 16:05:00,88.1800,88.1800,88.0100,88.0100,1248
83,2023-01-06 16:04:00,88.1800,88.1900,88.1601,88.1601,2831
84,2023-01-06 16:03:00,88.1800,88.1800,88.1200,88.1200,1343
85,2023-01-06 16:02:00,88.2100,88.2100,88.1500,88.1500,3824
86,2023-01-06 16:01:00,88.1600,88.2500,88.1600,88.2200,744827
87,2023-01-06 16:00:00,88.1200,88.2300,88.0800,88.1400,611366
88,2023-01-06 15:59:00,88.0650,88.1200,88.0300,88.1200,212487
89,2023-01-06 15:58:00,88.0700,88.1700,87.9800,88.0650,261085
90,2023-01-06 15:57:00,88.0800,88.1100,88.0300,88.0600,160096
91,2023-01-06 15:56:00,88.1000,88.2700,87.9900,88.0700,292566
92,2023-01-06 15:55:00,88.2100,88.2300,88.0700,88.1100,199102
93,2023-01-06 15:54:00,88.1800,88.2800,88.1800,88.2050,151190
94,2023-01-06 15:53:00,88.1350,88.2200,88.1200,88.1800,102716
95,2023-01-06 15:52:00,88.0900,88.1550,88.0508,88.1300,91580
96,2023-01-06 15:51:00,88.2200,88.2500,88.0150,88.0850,152751
97,2023-01-06 15:50:00,88.3650,88.3800,88.2400,88.2400,80592
98,2023-01-06 15:49:00,88.3500,88.3700,88.3100,88.3650,59608
99,2023-01-06 15:48:00,88.3800,88.3800,88.3100,88.3600,66828
100,2023-01-06 15:47:00,88.4100,88.4200,88.3300,88.3800,69371
